,Drone 1 x,Drone 1 y,Drone 1 vx,Drone 1 vy,Drone 2 x,Drone 2 y,Drone 2 vx,Drone 2 vy,Drone 3 x,Drone 3 y,Drone 3 vx,Drone 3 vy,Drone 4 x,Drone 4 y,Drone 4 vx,Drone 4 vy,Drone 5 x,Drone 5 y,Drone 5 vx,Drone 5 vy,Drone 6 x,Drone 6 y,Drone 6 vx,Drone 6 vy,Drone 7 x,Drone 7 y,Drone 7 vx,Drone 7 vy,Drone 8 x,Drone 8 y,Drone 8 vx,Drone 8 vy,Drone 9 x,Drone 9 y,Drone 9 vx,Drone 9 vy,Drone 10 x,Drone 10 y,Drone 10 vx,Drone 10 vy,Drone 11 x,Drone 11 y,Drone 11 vx,Drone 11 vy,Drone 12 x,Drone 12 y,Drone 12 vx,Drone 12 vy,Drone 13 x,Drone 13 y,Drone 13 vx,Drone 13 vy,Drone 14 x,Drone 14 y,Drone 14 vx,Drone 14 vy,Drone 15 x,Drone 15 y,Drone 15 vx,Drone 15 vy,Drone 16 x,Drone 16 y,Drone 16 vx,Drone 16 vy,Drone 17 x,Drone 17 y,Drone 17 vx,Drone 17 vy,Drone 18 x,Drone 18 y,Drone 18 vx,Drone 18 vy,Drone 19 x,Drone 19 y,Drone 19 vx,Drone 19 vy,Drone 20 x,Drone 20 y,Drone 20 vx,Drone 20 vy,Intention
830,2.2202502005488314,83.26573939626061,0.00988942881647064,-0.5000014601395973,25.191371940671697,84.9933546442574,0.025080066862414856,-0.5099934810896958,49.43451445805854,85.65805777915826,-0.039994422918693213,-0.5200079526109292,74.88065394786693,85.61808077228571,-0.040016267442555806,-0.5000057368953348,101.05897052003492,83.75379154375982,0.04997907808677497,-0.5000054214947021,126.80095429440883,85.83408451688425,0.019897003784776126,-0.5149974396603625,149.94927099447344,83.34481325487897,-0.025103495015678916,-0.5049969680983328,174.42152387689714,85.8590718519259,-0.02998088531604199,-0.5000052642759532,200.51336806405826,84.31277941636678,0.014856221560517894,-0.4850061999738484,224.95845253523305,83.45253348812606,-0.005083133490784532,-0.5100090204005215,250.35795697011537,86.80100089245342,0.04986903136789907,-0.48001364996062734,274.04029055065723,85.27344946277607,-0.04513700434021637,-0.5500043044040659,300.7170821377724,85.00364870418754,-0.02508310398530139,-0.48500360657982955,325.37160844892907,84.65408258702877,0.02493751987352811,-0.49500307067571037,350.1887708173277,86.1890659230464,0.03994375066919781,-0.48500384955794895,374.7145585718462,86.46334133133072,-0.015053722121315576,-0.48000845673357506,399.87038452335673,85.73456106456935,-0.025037950536132187,-0.5050011030035653,424.4757833183499,84.31433044428212,0.04505363345415363,-0.4750025431887108,451.0844668840275,85.1244253960422,-0.03003499439502376,-0.5200010441060937,474.8068247232111,84.42480721226966,-0.029987216066828304,-0.505000696857446,1.0
831,2.235139324748865,82.77073789775089,0.014889124200033374,-0.495001498509716,25.18645096117158,84.4783610348633,-0.004920979500118186,-0.5149936093940943,49.42951970730625,85.19804999792363,-0.0049947507522906665,-0.4600077812346242,74.86063957576741,85.16807492357432,-0.02001437209953047,-0.45000584871138066,101.08895285972456,83.29878601677659,0.02998233968963844,-0.45500552698322355,126.75085166568422,85.36408752778853,-0.050102628724598045,-0.4699969890957223,149.969170047994,82.83481629197281,0.01989905352055581,-0.5099969629061512,174.3815480502062,85.34406688171939,-0.039975826690937064,-0.515004970206522,200.5432250778838,83.80777321989679,0.029857013825529775,-0.5050061964699915,224.94336809037944,82.96752419742711,-0.015084444853620814,-0.48500929069895926,250.31281923943567,86.35098701904694,-0.045137730679685774,-0.45001387340648197,274.0651510026036,84.79844558306273,0.024860451946358296,-0.47500387971333524,300.6920005018628,84.5086450416223,-0.025081635909617976,-0.49500366256523787,325.32154658130133,84.15907943717141,-0.05006186762771404,-0.49500314985735483,350.203713528152,85.67906185448298,0.014942710824282626,-0.5100040685634167,374.72450534545237,85.95833283261719,0.009946773606170047,-0.5050084987135413,399.90534921992895,85.27455986420048,0.03496469657220932,-0.46000120036885833,424.510837226603,83.7843280506017,0.035053908253071205,-0.5300023936804197,451.12443566575985,84.63942433959208,0.03996878173234242,-0.48500105645011504,474.7968371866032,83.95480648788613,-0.009987536607874166,-0.470000724383525,1.0
832,2.2650261272172565,82.22573618288753,0.029886802468391604,-0.5450017148633584,25.211529298989213,83.92836778493609,0.025078337817633467,-0.5499932499272103,49.45952481491318,84.67804197728951,0.03000510760693011,-0.5200080206341233,74.88562433593194,84.62306866235636,0.024984760164529336,-0.545006261217964,101.13393542315318,82.81878091316703,0.04498256342862303,-0.48000510360955173,126.7307522227911,84.86909040834324,-0.020099442893121645,-0.4949971194452826,149.93907082770252,82.37481943932985,-0.0300992202914659,-0.45999685264295237,174.3615712950543,84.84406199774327,-0.019976755151914827,-0.5000048839761125,200.54308085355356,83.32276689734583,-0.00014422433021981008,-0.48500632255095966,224.89828372306036,82.49251501043736,-0.045084367319085154,-0.4750091869897566,250.26268269314085,85.80097262646413,-0.05013654629483281,-0.5500143925828035,274.0800152586041,84.2734415212301,0.014864256000452405,-0.5250040618326323,300.7269173985792,84.03364150621991,0.03491689671635317,-0.47500353540239904,325.37148191375115,83.6090762675481,0.0499353324498081,-0.550003169623311,350.1686563554877,85.20905796620039,-0.03505717266425835,-0.47000388828259143,374.72445038085647,85.4183241605079,-5.496459588428399e-05,-0.5400086721092885,399.8953113285572,84.75455860076009,-0.010037891371742142,-0.5200012634403867,424.5508902343342,83.25932556777443,0.04005300773119559,-0.5250024828272706,451.1644009395332,84.17442323428365,0.03996527377337391,-0.4650011053084262,474.846845350429,83.46480576216051,0.05000816382578162,-0.49000072572562636,1.0
833,2.2599101340535146,81.68573434471601,-0.00511599316374204,-0.5400018381715214,25.18660287884275,83.4533743714189,-0.024926420146462867,-0.47499341351718427,49.4795254981412,84.16303389827614,0.020000683228019553,-0.5150080790133738,74.92560664455797,84.09306271293933,0.03998230862603383,-0.5300059494170374,101.08891776274393,82.36377608985194,-0.04501766040923828,-0.4550048233150897,126.77065176903609,84.34409315694317,0.03989954624499285,-0.5249972514000644,149.96397099393587,81.869822662787,0.024900166233355062,-0.5049967765428499,174.3715964009652,84.34405746585155,0.010025105910902946,-0.5000045318917197,200.54793745031893,82.84276080933581,0.00485659676535405,-0.48000608801001876,224.86820112922385,82.00250624700881,-0.030082593836520816,-0.49000876342854793,250.26755005501738,85.33595888926641,0.004867361876529408,-0.465013737197725,274.08488010752376,83.7534376680422,0.004864848919668772,-0.5200038531879075,300.681834168717,83.49863796997634,-0.04508322986219024,-0.5350035362435611,325.3464208438173,83.10407313401507,-0.025061069933830393,-0.505003133533031,350.20859789473764,84.66405384253524,0.03994153924991726,-0.5450041236651516,374.68439625537553,84.8883157506418,-0.04005412548091425,-0.5300084098660955,399.89027229912716,84.20455734130734,-0.005039029430075134,-0.5500012594527528,424.5859419955099,82.79432300369876,0.03505176117573262,-0.465002564075661,451.15436053997854,83.64442217710453,-0.010040399554686448,-0.5300010571791223,474.8318533132017,82.96980507812714,-0.014992037227333568,-0.4950006840333723,1.0
834,2.2197943667981908,81.14073277628121,-0.04011576725532363,-0.5450015684347942,25.161679279240754,82.9633813140807,-0.024923599601995736,-0.4899930573381924,49.444522477635125,83.6980257729889,-0.03500302050607416,-0.46500812528723456,74.95058605106748,83.55805707013828,0.024979406509500552,-0.535005642801051,101.04889924554398,81.83377139832771,-0.04001851719994875,-0.5300046915242258,126.82054754230833,83.80909573776826,0.04989577327223989,-0.5349974191749087,149.93886948335597,81.38482585830563,-0.02510151057991016,-0.4849968044813753,174.34161784677298,83.82905271761965,-0.029978554192211883,-0.5150047482319063,200.4977929937555,82.31275476848423,-0.050144456563422146,-0.5300060408515898,224.84311846855454,81.4724974531636,-0.0250826606693072,-0.5300087938452167,250.2274151897492,84.8459443730857,-0.0401348652681982,-0.49001451618071057,274.13474532467745,83.28343382200505,0.04986521715368537,-0.47000384603714507,300.6867542593657,82.95863441182863,0.0049200906487284445,-0.5400035581477223,325.34136055502603,82.65406996581882,-0.005060288791325992,-0.45000316819625336,350.193539675771,84.20404977034569,-0.01505821896666552,-0.4600040721895539,374.6793429993313,84.41830773075536,-0.0050532560442017775,-0.47000801988643426,399.8952386697033,83.70955612930938,0.004966370576147893,-0.49500121199796,424.6309953226747,82.28432051709693,0.045053327164772415,-0.5100024866018307,451.1993251440247,83.16942112608261,0.04496460404619679,-0.4750010510219169,474.7818605495872,82.42480437841284,-0.049992763614520944,-0.5450006997142988,1.0
835,2.2546759302462953,80.63573114000779,0.03488156344810454,-0.5050016362734159,25.166762186006725,82.44338871535481,0.005082906765970956,-0.5199925987258932,49.43952386603313,83.2030174009106,-0.0049986116019957805,-0.4950083720782995,74.99056376786774,83.10305160910013,0.03997771680026329,-0.4550054610381414,101.02887803821716,81.35376647954465,-0.020021207326820074,-0.48000491878306006,126.77044102682014,83.29409852096695,-0.0501065154881945,-0.5149972168013057,149.94377222416645,80.8798288559293,0.004902740810466704,-0.5049970023763279,174.3266410581018,83.36404813754294,-0.01497678867117624,-0.46500458007670187,200.50264830689864,81.78274853777901,0.004855313143140548,-0.5300062307052059,224.87303581090376,81.01248831262777,0.029917342349212245,-0.4600091405358329,250.24728553059572,84.30592993329907,0.01987034084651583,-0.5400144397866349,274.0946118718237,82.76342981639574,-0.04013345285372372,-0.5200040056093066,300.6966729484693,82.48863074938848,0.009918689103584422,-0.47000366244015346,325.3912983712423,82.14906693429651,0.04993781621628206,-0.5050030315223057,350.1434827756231,83.69904568892467,-0.05005690014786033,-0.5050040814210172,374.67928910516105,83.88329945007132,-5.389417026512574e-05,-0.5350082806840453,399.9202053846821,83.24455486336659,0.024966714978799542,-0.4650012659427907,424.65604882983536,81.8293180543852,0.025053507160640087,-0.45500246271172645,451.1892856130077,82.64442024370328,-0.010039531016996363,-0.5250008823793317,474.74687243533975,81.9248037226387,-0.034988114247446765,-0.5000006557741514,1.0
836,2.2945566439096785,80.15072942556962,0.039880713663383284,-0.4850017144381632,25.166843049014805,81.97339607650572,8.086300808097532e-05,-0.4699926388490865,49.48952512370486,82.65800906786879,0.0500012576717287,-0.5450083330418029,74.98054330160006,82.58304605126199,-0.010020466267680854,-0.5200055578381493,101.07385691139719,80.90376179259121,0.04497887318002387,-0.4500046869534344,126.80033839387507,82.77410131518755,0.02989736705492943,-0.5199972057794091,149.89367682684284,80.36983205228243,-0.050095397323617494,-0.5099968036468765,174.32666333791894,82.86904328454777,2.2279817119549007e-05,-0.4950048529951633,200.5325058879566,81.24774227972785,0.02985758105795392,-0.5350062580511754,224.91795520283955,80.472479662845,0.04491939193580314,-0.5400086497827565,250.21215381848475,83.80091600952554,-0.03513171211097899,-0.5050139237735336,274.13947573750556,82.23342579076672,0.044863865681858184,-0.5300040256290192,300.6515895348779,81.97862714530893,-0.045083413591385055,-0.5100036040795478,325.3512366628948,81.65406406978816,-0.04006170834755597,-0.49500286450835473,350.1784229395282,83.23404164629926,0.03494016390512913,-0.4650040426254122,374.6842345056605,83.3732915276615,0.004945400499499422,-0.510007922409826,399.8751722106612,82.74955348933273,-0.045033174020882846,-0.49500137403386024,424.6261023265942,81.3293157486075,-0.029946503241128252,-0.5000023057776926,451.1492485379548,82.19441935966088,-0.04003707505292665,-0.4500008840423954,474.77688325732834,81.37980308539372,0.030010821988608594,-0.5450006372449873,1.0
837,2.3194423299265017,79.70072818322734,0.02488568601682308,-0.4500012423422804,25.156926033429418,81.45340343196408,-0.009917015585386943,-0.5199926445416508,49.509523691158094,82.19800125365387,0.019998567453233054,-0.4600078142149148,75.005523968184,82.0930406628373,0.024980666583921958,-0.4900053884246912,101.11384009235518,80.41875731733428,0.03998318095798571,-0.4850044752569326,126.8152341200258,82.30410461771216,0.014895726150746769,-0.46999669747540007,149.89857897521205,79.81983548802859,0.004902148369222917,-0.5499965642538434,174.3266897745027,82.36403831409316,2.643658375757992e-05,-0.5050049704546139,200.5523639985095,80.78273580101147,0.019858110552894163,-0.46500647871637146,224.96787675271995,80.02247112051165,0.049921549880403614,-0.45000854233335524,250.25202866808317,83.32090277093769,0.039874849598411366,-0.48001323858784883,274.16434007065544,81.69342209880546,0.024864333149887383,-0.5400036919612595,300.67650673145846,81.52362346567516,0.024917196580524253,-0.45500367963377203,325.3061733843918,81.17406114637824,-0.045063278503006676,-0.4800029234099231,350.22836131236403,82.78403733511846,0.049938372835829484,-0.4500043111808086,374.7041809670418,82.87328378276845,0.019946461381259856,-0.5000077448930391,399.8951405889221,82.29455212047763,0.019968378260891168,-0.4550013688550945,424.6311571689682,80.82431339691537,0.005054842373941161,-0.5050023516921308,451.19920825492005,81.70941851372197,0.04995971696522535,-0.4850008459389096,474.7968975294991,80.84480245295728,0.02001427217077064,-0.5350006324364409,1.0
