,Drone-0-x,Drone-0-y,Drone-1-x,Drone-1-y,Drone-2-x,Drone-2-y,Drone-3-x,Drone-3-y,Drone-4-x,Drone-4-y,Drone-0-v-x,Drone-0-v-y,Drone-1-v-x,Drone-1-v-y,Drone-2-v-x,Drone-2-v-y,Drone-3-v-x,Drone-3-v-y,Drone-4-v-x,Drone-4-v-y
0,0.0,0.0,5.0,-1.0,10.0,-2.0,15.0,-1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5026,-0.0011402331429684427,5.793778000031558,-1.0064376657982583,10.00255,-1.9849,14.318367840000947,-0.998029178341638,18.546768875200975,-0.0016761732024265375,150.0,0.31097668570315573,79.50780000315585,-0.1637665798258401,0.255,1.51,-68.10321599990533,0.3420821658362092,-145.1481124799025,0.31738267975734624
2,2.784181941457004,0.001628173495781204,6.467430715247869,-1.0059379324988955,10.0022,-1.9601000000000002,13.730781145158009,-0.9932978452595957,17.315094424232743,-0.002265994074012621,127.95319414570042,0.34184066387496465,67.43027152163106,0.1999733299362796,-0.035,2.48,-58.41866948429386,0.7731333082042218,-123.60744509682306,0.40601791284139166
3,3.8758452970190183,0.009582050003577652,7.036408099607239,-0.9963325587227316,10.0043,-1.9437000000000002,13.230786842356602,-0.9808738686921297,16.261453300494306,0.00552746536145477,109.13633555620143,0.5253876507796447,57.16273843593695,0.6305373776163878,0.21,1.6400000000000001,-50.074430280140696,0.7873976567466117,-105.33911237384382,0.5943459435467391
4,4.802982306120738,0.013849412042155833,7.5237642278021415,-0.9884029893473011,10.0084,-1.9251500000000001,12.803040405361068,-0.9726605967977371,15.365324512667186,0.009163048767185248,93.088700910172,0.6717362038578181,48.46561281949029,0.5329569375430534,0.41,1.855,-42.97964369955336,0.8263271894392559,-89.722878782712,0.7635583405730477
5,5.596489919511465,0.018313770854866455,7.939041027526085,-0.9812837926392161,10.013,-1.9088,12.4387894728061,-0.9635863945197372,14.597205224201318,0.02195604103744106,79.46576133907277,0.8814358812710621,41.077679972394364,0.5869196708085074,0.46,1.635,-36.89509325549681,0.8674202277999976,-76.42192884658677,0.944299227025581
6,6.273686958587202,0.024408182609313912,8.285309819360835,-0.9710356110703984,10.01025,-1.8894,12.12486156829121,-0.9575612024568708,13.946018457218374,0.03266211918852455,67.80470390757365,0.7644411754447459,34.93187918347504,0.7848181568817725,-0.275,1.94,-31.77279045148901,1.0425192062866322,-65.08367669829444,1.0256078151083488
7,6.850454117733205,0.027686169972135972,8.58979185821918,-0.9614606374037822,10.010399999999999,-1.8698,11.84927254091508,-0.9443951097849155,13.392764777978403,0.04387030926757428,57.791715914600225,0.7227987362822061,30.08820388583447,0.9924973666616177,0.015,1.96,-27.388902737612923,1.2216092671955336,-55.44036792399705,1.3408190079049729
8,7.340708993002319,0.03727612356732262,8.85312646630808,-0.9553092898233931,10.007549999999998,-1.8508,11.615776284392624,-0.9329067274175089,12.925368911922362,0.06057545687645456,49.16548752691144,0.8039953595186645,25.84346080889002,1.0951347580389057,-0.285,1.9,-23.82962565224572,1.478838236740661,-47.13958660560402,1.335514760888028
9,7.757303561570212,0.041771566100906536,9.06982453694939,-0.9423077608318592,10.007349999999999,-1.8318,11.39772496824271,-0.9215556042175514,12.525895633076608,0.07923718271667501,41.52445685678935,0.5595442533583916,21.399807064131053,1.32515289915339,-0.02,1.9,-21.3751316149914,1.540112319995742,-39.86232788457538,1.601172584022045
10,8.102910715386736,0.043378919823836765,9.237561687021296,-0.9274864579441623,10.012099999999998,-1.8101,11.20656914223174,-0.9063607534201497,12.192491402831848,0.09873740107548629,34.32071538165245,0.4057353722930228,16.783715007190512,1.392130288769693,0.475,2.17,-19.360582601096983,1.5744850797401755,-33.09042302447593,2.0700218358811266
