,Drone-0-x,Drone-0-y,Drone-1-x,Drone-1-y,Drone-2-x,Drone-2-y,Drone-3-x,Drone-3-y,Drone-4-x,Drone-4-y,Drone-0-v-x,Drone-0-v-y,Drone-1-v-x,Drone-1-v-y,Drone-2-v-x,Drone-2-v-y,Drone-3-v-x,Drone-3-v-y,Drone-4-v-x,Drone-4-v-y
0,0.0,0.0,5.0,-2.0,10.0,-4.0,15.0,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.99785,-0.1347498412902191,5.52385700000002,-1.947572043958357,10.00195,-3.98245,14.52947314,-1.9610616093583588,19.0176126028,-0.09106715061087281,100.0,-13.944984129021911,51.995700000002,5.657795604164287,0.195,1.755,-46.95268599999996,3.6638390641641063,-97.89373971999996,-8.64671506108728
2,1.9004298548560006,-0.28186643888103935,5.994387751959,-1.895484721888455,10.002650000000001,-3.9618,14.1007168929923,-1.941614804720899,18.134517284572144,-0.15085888533327602,90.16298548560005,-14.471659759082026,46.70807519589798,5.178732206990197,0.07,2.065,-42.405624700770005,2.274680463745976,-88.1445318227854,-5.969173472240319
3,2.7122409050579845,-0.4454359644324375,6.414289234046378,-1.8501841889765724,10.00135,-3.94185,13.71335749002644,-1.9414685326587573,17.34183065438899,-0.18091872304818987,81.26110502019841,-16.196952555139813,41.94514820873779,5.0150532911882415,-0.13,1.995,-38.28094029658619,0.2796272062141676,-79.39366301831554,-2.6609837714913858
4,3.4468781802206894,-0.6280740375569314,6.79371444914422,-1.8033924420108562,9.996550000000001,-3.9263,13.364568356495473,-1.969920773036467,16.630668421755107,-0.18118717075549412,73.24372751627047,-17.88380731244938,37.69252150978426,4.324174696571628,-0.48,1.555,-34.548913353096594,-2.82022403777097,-71.53122326338817,-0.4518447707304243
5,4.105187950095024,-0.7902532124647067,7.131007366909359,-1.7707899976948431,10.0006,-3.908,13.055652162228933,-2.033295061795166,15.989513897610976,-0.19531644453548372,65.99597698743342,-16.48291749077753,33.844291776513955,3.4852444316013056,0.405,1.83,-31.181619426654088,-6.152428875869923,-64.46045241441318,-1.1679273779989607
6,4.69665836878074,-0.9062061679653922,7.432882293159405,-1.7447193120983528,9.9956,-3.89295,12.771243049508753,-2.1198208929000835,15.410730461362139,-0.22123540581438353,59.512041868571686,-11.315295550068555,30.437492625004637,3.067068559649036,-0.5,1.505,-28.215911272017955,-8.882583110491751,-58.12334362488377,-2.586896127889981
7,5.236734463086808,-0.9740083714217705,7.704894029245176,-1.7105404026164892,9.99255,-3.8719,12.517841047090524,-2.2229555115611612,14.891562479076846,-0.2548537714465584,53.64760943060675,-6.655220345637829,27.37117360857707,2.922890948186365,-0.305,2.105,-25.480200241822835,-9.903461866107785,-52.381798228529355,-3.101836563217489
8,5.721977482548802,-1.0152381293629567,7.953716913804925,-1.6930746989971168,9.98965,-3.8479,12.285892390684692,-2.309485231255489,14.414963569822646,-0.2812429158558322,48.319301946199374,-4.342975794118609,24.63728845597487,1.6865703619372492,-0.29,2.4,-23.029865640583267,-8.602971969432783,-47.22989092542,-2.9239144409273816
9,6.158810561667294,-1.0511690883009892,8.171767223870978,-1.6994777357815483,9.989899999999999,-3.8273,12.077603795486016,-2.3762906208537324,13.994495342083495,-0.31092613002017905,43.508307911849236,-3.4380958938032453,22.165031006605272,-0.22530367844313348,0.025,2.06,-20.823859519867607,-6.700538959824356,-42.52182277391516,-2.9583214164346847
