,Drone-0-x,Drone-0-y,Drone-1-x,Drone-1-y,Drone-2-x,Drone-2-y,Drone-3-x,Drone-3-y,Drone-4-x,Drone-4-y,Drone-0-v-x,Drone-0-v-y,Drone-1-v-x,Drone-1-v-y,Drone-2-v-x,Drone-2-v-y,Drone-3-v-x,Drone-3-v-y,Drone-4-v-x,Drone-4-v-y
0,0.0,0.0,5.0,2.0,10.0,4.0,15.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4978,0.10337667830045234,5.251378,2.0056391270735348,10.00045,4.02165,14.76049628,2.0027023371248296,19.5097512428,0.06021213046299899,50.0,9.947667830045233,25.4978,0.15891270735345775,0.045,2.165,-24.250372,-0.029766287517057677,-49.48987572,6.136213046299899
2,0.9699087552280001,0.21313669899420168,5.49792894278028,2.014227081415144,10.004750000000001,4.0436000000000005,14.529749818208083,2.0027743987782336,19.037684568250164,0.09900821280075467,47.5308755228,11.246002069374933,24.235094278028022,0.5187954341609027,0.43,2.195,-23.059646179191716,0.007206165340421622,-47.036667454983636,4.264608233775567
3,1.4178635383112654,0.34415071958989585,5.73251226431677,2.0306571854271613,10.003900000000002,4.062250000000001,14.308679429188542,2.00026656831665,18.595556737838322,0.10887264530536872,45.19047830832653,13.421402059569415,22.998332153648946,1.1530104012017244,-0.085,1.865,-21.927038901954134,-0.2607830461583429,-44.68778304118407,1.4664432504614051
4,1.851505481092251,0.5101427557297722,5.946008190225415,2.050604823439875,10.001800000000001,4.079700000000001,14.09873095611256,1.9906991064415007,18.173214914599093,0.095152956152113,42.96919427809856,16.54920361398763,21.82959259086452,2.349763801271341,-0.21,1.745,-20.839847307598184,-0.4767461875149288,-42.48418232392306,-1.2469689153255719
5,2.2623928024579274,0.6902151025436247,6.153029249350438,2.0947381897047315,9.9982,4.096550000000001,13.90470008753213,1.9798505598197627,17.770269539408535,0.08329019418438358,40.81373213656762,18.40223468138526,20.752105912502305,4.298336626485645,-0.36,1.685,-19.808086858042984,-1.1898546621738137,-40.37453751905585,-1.0362761967729421
6,2.650859079122413,0.8500407261948979,6.351098366467174,2.1630169557085597,9.999,4.11535,13.718974353880753,1.963492909916092,17.382258075826904,0.10049041656546584,38.7766276664486,15.957562365127313,19.711911711673572,7.182876600382816,0.08,1.88,-18.847573365137645,-1.9107649903670572,-38.36114635816292,1.4550222381082256
7,3.0145880239174168,0.9576218050001433,6.541702636619394,2.2641779926747123,10.0037,4.1355,13.542187867087492,1.935501458923696,17.013989538070305,0.12676550180689275,36.847894479500354,11.17810788052453,18.710427015222002,10.221103696615256,0.47,2.015,-17.93364867932615,-2.9341450992395877,-36.42685377566003,3.107508524142691
8,3.3616703033569757,1.0337546682263719,6.719800010228078,2.387363266606529,10.000300000000001,4.160500000000001,13.375307950892143,1.910053480900676,16.66930073919675,0.16227117016714507,35.04322794395588,7.468286322622859,17.75473736086841,12.768527393181673,-0.34,2.5,-17.072991619534932,-2.7347978023020163,-34.598879887355395,4.0355668360252315
9,3.6923505780159465,1.0809708821289226,6.8838806148413285,2.5189197809994344,9.998600000000001,4.1774000000000004,13.211236951858,1.9062728914211273,16.335739391131384,0.20255746302540564,33.318027465897075,5.216621390255062,16.858060461325,13.12065143929052,-0.17,1.69,-16.257099903414264,-0.6880589479548715,-32.891134806536535,4.253629285826056
10,4.0108011227045886,1.132444166401043,7.039739236138623,2.6382852809351633,10.000550000000002,4.2012,13.053755768637341,1.9296499067494228,16.02450827732492,0.24240322271774867,31.66005446886421,4.662328427212037,16.020862129729444,11.516549993572898,0.195,2.38,-15.458118322065921,2.082701532829555,-31.238111380646487,4.484575969234301
11,4.312954597925854,1.178630328968643,7.189867695283074,2.731287408109855,10.003500000000003,4.2223,12.907363828438504,1.9658305614391782,15.72466481186511,0.2860580793613112,30.07534752212653,4.24861625676,15.232845914445074,9.465212717469166,0.295,2.11,-14.68419401988376,3.7080654689755503,-29.684346545981008,4.6254856643562565
12,4.595740304753628,1.2252112684285799,7.332586976070062,2.8073925896144067,10.005550000000003,4.2374,12.763254610952048,2.015066644004293,15.440249566174675,0.328444297074515,28.57357068277739,4.188093945993673,14.47192807869883,7.970518150455195,0.205,1.51,-13.970921748645537,4.603608256511492,-28.20152456904343,4.6936217713203785
13,4.870226771208049,1.2706718512190849,7.472780857169799,2.879698181302316,10.010400000000002,4.2543,12.62801065682293,2.0649196110193246,15.168603914535264,0.3726788645637362,27.15864664544209,4.231058279050496,13.749388109973676,7.02555916879096,0.485,1.69,-13.259395412911802,4.915296701503147,-26.77956516394105,4.768456748922121
14,5.124614326451463,1.3189134088591188,7.60409826343227,2.939868573202358,10.013600000000002,4.274299999999999,12.505898122169434,2.115760766040556,14.912142586331617,0.416428317558201,25.798755524341452,4.344155764003401,13.041740626247115,6.157039190004194,0.32,2.0,-12.601253465349581,5.034115502123137,-25.4261328203647,4.844945299446474
15,5.369082722531102,1.3613224592842148,7.72307299869966,2.999773066895991,10.016900000000001,4.2917499999999995,12.386219442258803,2.167435854538424,14.667062463541154,0.46604456145856316,24.536839607963906,4.315905042509591,12.387473526738978,5.615449369363285,0.33,1.745,-12.002867991063123,5.007508849786779,-24.153012279046422,4.826624390036218
16,5.599737844351878,1.4108615125209267,7.840325671934346,3.0454978090950786,10.012150000000002,4.310849999999999,12.276798251449181,2.2198620836678096,14.440180243911149,0.5140076088413713,23.315512182077654,4.638905323671187,11.785267323468632,5.06747421990875,-0.475,1.91,-11.427119080962136,4.822622912938584,-22.938221963000505,4.7963047382808135
17,5.82245477383704,1.457171621729063,7.952039411048806,3.098634574170221,10.012950000000002,4.3305,12.16661117019778,2.2647700421029766,14.22639229123888,0.5663351632642016,22.166692948516186,4.621010920813623,11.206373911445935,4.948676507514224,0.08,1.965,-10.883708125140046,4.685795843516708,-21.803795267226793,4.737755442283032
18,6.031440969457711,1.5087042923448348,8.062585687366418,3.1474472673107825,10.011100000000003,4.34945,12.062673496964578,2.3176098921549,14.021537013152598,0.6134618964466108,21.058619562067104,4.6982670615771855,10.659627631761346,4.456269314056188,-0.185,1.895,-10.34376732332034,4.85898500519237,-20.730527808628363,4.6876733182409165
19,6.231755564674272,1.5500643016744928,8.167095603780345,3.190074079474635,10.013400000000003,4.3729000000000005,11.965779379620406,2.3588953146745997,13.821826941426579,0.6626601187651323,20.01145952165607,4.601000932965797,10.125991641392632,4.177681216385228,0.23,2.3449999999999998,-9.834411734417307,4.428542251969966,-19.69100717260194,4.5448222318521605
20,6.4195951633796176,1.5971541395664148,8.262896991087844,3.2258323964939426,10.014850000000003,4.392250000000001,11.874729079217763,2.400641584684098,13.635961358342477,0.7061974158945191,18.99895987053451,4.728983789192195,9.625138730750034,3.950831701930764,0.145,1.935,-9.380030040264199,4.419627000949799,-18.676558308410225,4.448729712938684
21,6.604141459382643,1.6382344097185946,8.352739638402591,3.2625896219463333,10.018550000000003,4.409050000000001,11.787851547327284,2.4468549208809023,13.463883978796353,0.7545619457680349,18.02962960030258,4.508027015217983,9.194264731474583,3.8857225452390884,0.37,1.68,-8.95275318904792,4.291333619680451,-17.702737954612402,4.376452987351582
22,6.775049581323026,1.681358567738776,8.443444646474381,3.3008108678391785,10.020350000000002,4.424650000000001,11.705924381379907,2.486647352094563,13.294044602530736,0.7966783995426654,17.055812194038282,4.6974158020181305,8.805500807179026,3.8371245892845445,0.18,1.56,-8.55271659473769,4.059243121366039,-16.76893762656177,4.221645377463042
