,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,vx0,vy0,vx1,vy1,vx2,vy2,vx3,vy3,vx4,vy4,average spacing,time_sin,time_cos,label
0,0.0,0.0,5.0,2.0,10.0,4.0,15.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.334681035791913,0.0,1.0,1
1,0.0098,0.024451760262189898,5.0,2.0298207383102747,10.0,4.025622846729771,14.9902,2.024122072867649,19.9902,0.026222495455451154,0.98,2.4451760262189897,0.0,2.9820738310274537,0.0,2.5622846729771434,-0.98,2.41220728676489,-0.98,2.6222495455451154,10.334681035791913,0.06279051952931337,0.9980267284282716,1
2,0.02236486185292952,0.054558217421723246,5.0,2.058352766299977,10.0,4.048364761621945,14.9902,2.0526560854821647,19.9902,0.0527653590264851,1.2564861852929519,3.0106457159533346,0.0,2.8532027989702304,0.0,2.274191489217459,0.0,2.8534012614515802,0.0,2.6542863571033943,10.325274357893822,0.12533323356430426,0.9921147013144779,1
3,0.04276800435138241,0.08370534937331281,5.0,2.082709496770848,10.0,4.078725803230222,14.9902,2.083163310725548,19.980400000000003,0.08764770854772722,2.0403142498452884,2.9147131951589555,0.0,2.4356730470870915,0.0,3.0361041608276627,0.0,3.0507225243383074,-0.98,3.4882349521242126,10.319616288819962,0.1873813145857246,0.9822872507286887,1
4,0.06892900777196312,0.11338005035485113,5.0,2.107071495749578,10.0098,4.104595142523645,14.9902,2.1102158460116534,19.980400000000003,0.109828687379149,2.6161003420580715,2.9674700981538322,0.0,2.4361998978730384,0.98,2.5869339293422913,0.0,2.70525352861056,0.0,2.2180978831421787,10.307627305254801,0.2486898871648548,0.9685831611286311,1
5,0.09334822336570235,0.14080555523303329,5.0,2.13431981922737,10.0098,4.128428493081741,14.9902,2.1370043933633163,19.970600000000005,0.13821565321152393,2.441921559373923,2.742550487818217,0.0,2.7248323477792002,0.0,2.383335055809614,0.0,2.678854735166282,-0.98,2.8386965832374944,10.297548037651556,0.3090169943749474,0.9510565162951535,1
6,0.10796743895944158,0.17196859184783986,5.0,2.161378912428092,10.0098,4.148648852254102,14.9902,2.1677530601531014,19.951000000000004,0.17208144196972214,1.461921559373923,3.116303661480658,0.0,2.7059093200722013,0.0,2.0220359172360567,0.0,3.074866678978505,-1.96,3.386578875819821,10.28375702354783,0.3681245526846779,0.9297764858882515,1
7,0.1127866545531808,0.20380017849033863,5.0098,2.184152730742219,10.0,4.16933371993773,14.9902,2.1942770509013174,19.93840017195009,0.1955034233218707,0.481921559373923,3.183158664249878,0.98,2.2773818314126664,-0.98,2.068486768362822,0.0,2.6523990748216177,-1.2599828049915356,2.342198135214857,10.268670545906314,0.42577929156507266,0.9048270524660196,1
8,0.1127866545531808,0.22583397325215634,5.0098,2.2076908645085744,9.988249105359802,4.1888642513013385,14.9804,2.2194282421441027,19.92171730073982,0.22487933346069808,0.0,2.2033794761817704,0.0,2.3538133766355624,-1.1750894640196974,1.9530531363608958,-0.98,2.5151191242785376,-1.6682871210267902,2.937591013882737,10.258904011536451,0.4817536741017153,0.8763066800438636,1
9,0.12258665455318081,0.2523605303905,5.0098,2.232127929361996,9.986298210719605,4.217953909931518,14.9804,2.2479112363182785,19.914834429529552,0.2581337396764985,0.98,2.6526557138343647,0.0,2.44370648534215,-0.1950894640196974,2.9089658630179867,0.0,2.8482994174175853,-0.6882871210267902,3.3254406215800407,10.24958294007195,0.5358267949789967,0.8443279255020151,1
10,0.1421866545531808,0.27587501112665486,5.0196000000000005,2.2582651985727873,9.986298210719605,4.235477113071098,14.9706,2.2764536555489494,19.898151558319285,0.28522920716914063,1.96,2.351448073615489,0.98,2.613726921079115,0.0,1.7523203139579597,-0.98,2.854241923067102,-1.6682871210267902,2.7095467492642125,10.24295557590209,0.5877852522924731,0.8090169943749475,1
11,0.1522086696034682,0.3074759725769184,5.0196000000000005,2.2865051246806245,9.986298210719605,4.263441485847102,14.95632093435488,2.3060651205452616,19.87746500874676,0.3129732887374159,1.0022015050287418,3.160096145026352,0.0,2.8239926107837343,0.0,2.796437277600499,-1.4279065645120397,2.9611464996312247,-2.0686549572523933,2.77440815682753,10.223998682925439,0.6374239897486896,0.7705132427757893,1
12,0.15243068465375562,0.33803374736530123,5.0196000000000005,2.3151065193121942,9.986298210719605,4.290297718370084,14.951841868709758,2.3312653072638767,19.866578459174235,0.34344729345546693,0.022201505028741852,3.055777478838286,0.0,2.860139463156991,0.0,2.685623252298136,-0.4479065645120397,2.520018671861526,-1.0886549572523934,3.0474004718051027,10.209064071683864,0.6845471059286886,0.7289686274214116,1
13,0.15243068465375562,0.3696186780460542,5.0196000000000005,2.3443101699671085,9.986298210719605,4.314627456639457,14.951841868709758,2.357844643882577,19.86549190960171,0.36672912924977724,0.0,3.158493068075299,0.0,2.9203650654914157,0.0,2.4329738269372205,0.0,2.657933661870026,-0.10865495725239338,2.328183579431033,10.203252988834144,0.7289686274214116,0.6845471059286886,1
14,0.16223068465375562,0.4040863122746275,5.0196000000000005,2.373637234844523,9.986298210719605,4.34014715511541,14.951841868709758,2.3859413078232503,19.86549190960171,0.4009048896905343,0.98,3.4467634228573303,0.0,2.932706487741439,0.0,2.5519698475953367,0.0,2.809666394067309,0.0,3.417576044075707,10.202386183065816,0.7705132427757893,0.6374239897486897,1
15,0.16223068465375562,0.42856550152826967,5.0196000000000005,2.39708544875503,9.986298210719605,4.362875173045448,14.951841868709758,2.4124058516674833,19.86549190960171,0.43526185443797577,0.0,2.4479189253642164,0.0,2.344821391050705,0.0,2.272801793003734,0.0,2.646454384423323,0.0,3.4356964747441494,10.19715849585426,0.8090169943749473,0.5877852522924732,1
