,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,vx0,vy0,vx1,vy1,vx2,vy2,vx3,vy3,vx4,vy4,time_sin,time_cos,label
600,-2.9473922689793817,4.694197869703581,-8.688532776565475,27.647009351754196,8.667597382046276,34.5479636567581,28.092372496626023,28.57774747874872,22.18817325494011,4.899604613941518,-3.1399999999999975,-10.0,-9.036005281346425,10.0,0.0,10.0,8.620000000000005,5.070918118030986,2.6129032573252244,-10.0,-1.4695761589768238e-15,1.0,2
601,-2.9689922689793815,4.794197869703581,-8.76909282937894,27.547009351754195,8.677397382046276,34.4479636567581,28.168772496626023,28.477747478748718,22.204502287513364,4.999604613941518,-2.1599999999999975,10.0,-8.056005281346424,-10.0,0.98,-10.0,7.640000000000004,-10.0,1.6329032573252245,10.0,0.0627905195293151,0.9980267284282714,2
602,-2.9807922689793815,4.89419786970358,-8.839852882192403,27.447009351754193,8.696997382046277,34.3479636567581,28.235372496626024,28.377747478748717,22.211031320086615,5.099604613941517,-1.1799999999999975,10.0,-7.076005281346424,-10.0,1.96,-10.0,6.660000000000004,-10.0,0.6529032573252245,10.0,0.12533323356430207,0.9921147013144781,2
603,-2.9827922689793813,4.99419786970358,-8.900812935005867,27.347009351754192,8.706797382046277,34.247963656758095,28.292172496626023,28.277747478748715,22.207760352659868,5.199604613941517,-0.1999999999999975,10.0,-6.096005281346423,-10.0,0.98,-10.0,5.680000000000003,-10.0,-0.3270967426747755,10.0,0.18738131458572563,0.9822872507286885,2
604,-2.9749922689793813,5.006705283693654,-8.951972987819332,27.4367415052262,8.726397382046278,34.32836857144114,28.339172496626023,28.329385457242516,22.19468938523312,5.299604613941517,0.7800000000000025,1.2507413990073861,-5.116005281346423,8.97321534720052,1.96,8.040491468304236,4.700000000000003,5.16379784938028,-1.3070967426747755,10.0,0.248689887164852,0.9685831611286319,2
605,-2.976992268979381,4.906705283693654,-9.012933040632795,27.5367415052262,8.755797382046278,34.42836857144114,28.395972496626023,28.429385457242518,22.19141841780637,5.199604613941517,-0.1999999999999975,-10.0,-6.096005281346423,10.0,2.94,10.0,5.680000000000003,10.0,-0.3270967426747755,-10.0,0.30901699437494773,0.9510565162951535,2
606,-2.988792268979381,4.806705283693654,-9.083693093446259,27.57583074870465,8.775397382046279,34.52836857144114,28.462572496626024,28.52938545724252,22.197947450379623,5.099604613941517,-1.1799999999999975,-10.0,-7.076005281346424,3.908924347844927,1.96,10.0,6.660000000000004,10.0,0.6529032573252245,-10.0,0.3681245526846746,0.9297764858882528,2
607,-2.990792268979381,4.714943400675902,-9.144653146259722,27.63282383175456,8.80479738204628,34.62836857144114,28.519372496626023,28.552099694640084,22.194676482952875,5.099604613941517,-0.1999999999999975,-9.176188301775191,-6.096005281346423,5.699308304991046,2.94,10.0,5.680000000000003,2.271423739756418,-0.3270967426747755,0.0,0.42577929156507227,0.9048270524660197,2
608,-2.982992268979381,4.814943400675902,-9.195813199073188,27.67948933205519,8.843997382046279,34.59052006971413,28.566372496626023,28.552099694640084,22.181605515526126,5.199604613941517,0.7800000000000025,10.0,-5.116005281346423,4.666550030063058,3.92,-3.7848501727014616,4.700000000000003,0.0,-1.3070967426747755,10.0,0.4817536741017115,0.8763066800438657,2
609,-2.982992268979381,4.714943400675902,-9.256773251886651,27.779489332055192,8.892997382046278,34.69052006971413,28.623172496626022,28.647614493730394,22.17833454809938,5.099604613941517,0.0,-10.0,-6.096005281346423,10.0,4.9,10.0,5.680000000000003,9.551479909030844,-0.3270967426747755,-10.0,0.5358267949789957,0.8443279255020156,2
610,-2.973192268979381,4.814943400675902,-9.307933304700116,27.67948933205519,8.951797382046278,34.59052006971413,28.670172496626023,28.547614493730393,22.16526358067263,5.199604613941517,0.98,10.0,-5.116005281346423,-10.0,5.880000000000001,-10.0,4.700000000000003,-10.0,-1.3070967426747755,10.0,0.5877852522924748,0.8090169943749462,2
611,-2.953592268979381,4.914943400675901,-9.34929335751358,27.57948933205519,9.020397382046278,34.49052006971413,28.70737249662602,28.44761449373039,22.14239261324588,5.299604613941517,1.96,10.0,-4.1360052813464225,-10.0,6.860000000000001,-10.0,3.720000000000003,-10.0,-2.2870967426747755,10.0,0.6374239897486883,0.7705132427757904,2
612,-2.924192268979381,5.014943400675901,-9.380853410327045,27.479489332055188,9.079197382046278,34.39052006971413,28.73477249662602,28.34761449373039,22.109721645819135,5.399604613941516,2.94,10.0,-3.1560052813464226,-10.0,5.880000000000001,-10.0,2.740000000000003,-10.0,-3.2670967426747755,10.0,0.6845471059286896,0.7289686274214106,2
613,-2.884992268979381,5.114943400675901,-9.40261346314051,27.379489332055186,9.128197382046277,34.29052006971413,28.752372496626023,28.24761449373039,22.067250678392387,5.499604613941516,3.92,10.0,-2.1760052813464226,-10.0,4.9,-10.0,1.760000000000003,-10.0,-4.247096742674776,10.0,0.7289686274214098,0.6845471059286905,2
614,-2.835992268979381,5.114943400675901,-9.414573515953974,27.379489332055186,9.186997382046277,34.248140022557926,28.760172496626023,28.149621044674813,22.01497971096564,5.599604613941516,4.9,0.0,-1.1960052813464226,0.0,5.880000000000001,-4.238004715620334,0.7800000000000029,-9.799344905557618,-5.227096742674776,10.0,0.7705132427757896,0.6374239897486892,2
615,-2.777192268979381,5.2149434006759,-9.416733568767437,27.279489332055185,9.255597382046277,34.148140022557925,28.758172496626024,28.04962104467481,21.95290874353889,5.699604613941515,5.880000000000001,10.0,-0.2160052813464226,-10.0,6.860000000000001,-10.0,-0.19999999999999707,-10.0,-6.207096742674777,10.0,0.8090169943749455,0.5877852522924758,2
616,-2.708592268979381,5.3149434006759,-9.409093621580901,27.223814818819445,9.314397382046277,34.048140022557924,28.746372496626023,27.96691683873902,21.881037776112144,5.799604613941515,6.860000000000001,10.0,0.7639947186535774,-5.567451323573886,5.880000000000001,-10.0,-1.179999999999997,-8.270420593579175,-7.187096742674777,10.0,0.8443279255020151,0.5358267949789967,2
617,-2.630192268979381,5.4149434006759,-9.391653674394366,27.123814818819444,9.363397382046276,33.94814002255792,28.724772496626024,27.86691683873902,21.799366808685395,5.899604613941515,7.840000000000002,10.0,1.7439947186535774,-10.0,4.9,-10.0,-2.159999999999997,-10.0,-8.167096742674778,10.0,0.8763066800438617,0.48175367410171877,2
