,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,vx0,vy0,vx1,vy1,vx2,vy2,vx3,vy3,vx4,vy4,time_sin,time_cos,label
0,0.0,0.0,5.0,2.0,10.0,4.0,15.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,0.0098,0.03226971984135766,5.0098,2.031011634188596,10.0,4.02689465139194,15.0,2.027199310942068,20.0,0.028270517862776633,0.98,3.226971984135766,0.98,3.101163418859615,0.0,2.689465139194009,0.0,2.719931094206824,0.0,2.8270517862776634,0.06279051952931337,0.9980267284282716,1
2,0.0098,0.06082429292443099,5.0098,2.0518376442745674,10.0,4.052350200973836,14.9902,2.048658971090999,19.9902,0.06113460984065852,0.0,2.855457308307333,0.0,2.0826010085971114,0.0,2.5455549581896184,-0.98,2.145966014893085,-0.98,3.2864091977881893,0.12533323356430426,0.9921147013144779,1
3,0.0098,0.09560971227635584,5.0098,2.083265933185349,10.0,4.074112217742458,14.9902,2.0760232928017435,19.9706,0.08659335657396698,0.0,3.478541935192484,0.0,3.1428288910781492,0.0,2.1762016768621835,0.0,2.736432171074461,-1.96,2.545874673330846,0.1873813145857246,0.9822872507286887,1
4,0.0196,0.12596429136865306,5.0098,2.110928667174922,10.0,4.0942792366179726,14.9902,2.1049760394502552,19.960800000000003,0.11191396577573248,0.98,3.0354579092297223,0.0,2.7662733989572876,0.0,2.016701887551402,0.0,2.8952746648511734,-0.98,2.5320609201765505,0.2486898871648548,0.9685831611286311,1
5,0.0196,0.1598968214595059,5.0098,2.143600679632322,10.0,4.120570821216199,14.9902,2.1335820059962063,19.960800000000003,0.1424450341496136,0.0,3.3932530090852846,0.0,3.267201245740006,0.0,2.6291584598226003,0.0,2.8605966545951063,0.0,3.0531068373881114,0.3090169943749474,0.9510565162951535,1
6,0.0294,0.18221645063404907,5.0098,2.170924691516618,10.0,4.142923992047267,14.9902,2.1571934678415765,19.951000000000004,0.16914745809973966,0.98,2.231962917454315,0.0,2.7324011884295816,0.0,2.2353170831068576,0.0,2.3611461845370414,-0.98,2.6702423950126066,0.3681245526846779,0.9297764858882515,1
7,0.0294,0.21318584855630426,5.0196000000000005,2.19606841237053,10.0,4.1644266550003195,14.9902,2.189863853766117,19.931400000000004,0.20351178830641997,0.0,3.0969397922255206,0.98,2.5143720853911953,0.0,2.1502662953052254,0.0,3.2670385924540475,-1.96,3.4364330206680314,0.42577929156507266,0.9048270524660196,1
8,0.0294,0.24344265365384157,5.0196000000000005,2.2150617215817725,10.0,4.183582467828384,14.9804,2.2179558877074355,19.920857397170547,0.23343878901489223,0.0,3.02568050975373,0.0,1.8993309211242397,0.0,1.9155812828065117,-0.98,2.8092033941318735,-1.0542602829454957,2.9927000708472247,0.4817536741017153,0.8763066800438636,1
9,0.0392,0.265450792187742,5.029400000000001,2.2418578084586547,10.0,4.204752943963637,14.9804,2.240118778211663,19.920114794341092,0.26233535391990354,0.98,2.2008138533900428,0.98,2.679608687688239,0.0,2.117047613525266,0.0,2.2162890504227444,-0.07426028294549569,2.889656490501132,0.5358267949789967,0.8443279255020151,1
10,0.0588,0.29781690903071134,5.029400000000001,2.2705199900148556,10.0,4.233181424159739,14.9804,2.26358917924364,19.909572191511636,0.294003326004884,1.96,3.236611684296939,0.0,2.8662181556200967,0.0,2.8428480196102432,0.0,2.347040103197723,-1.0542602829454957,3.1667972084980485,0.5877852522924731,0.8090169943749475,1
11,0.07970041085956495,0.32659883059140704,5.039200000000001,2.302090239290136,10.0,4.2569889885049905,14.9706,2.2913035495037692,19.90882958868218,0.3271123030690641,2.0900410859564946,2.8781921560695682,0.98,3.1570249275280338,0.0,2.3807564345250705,-0.98,2.771437026012933,-0.07426028294549569,3.310897706418007,0.6374239897486896,0.7705132427757893,1
12,0.0908008217191299,0.35512263484702267,5.039200000000001,2.3323352397369526,10.0,4.280093617865077,14.9706,2.3164100692883727,19.898286985852724,0.3570419385541842,1.1100410859564946,2.8523804255615604,0.0,3.024500044681652,0.0,2.3104629360087,0.0,2.5106519784603587,-1.0542602829454957,2.9929635485120114,0.6845471059286886,0.7289686274214116,1
13,0.09210123257869485,0.3861800114164137,5.039200000000001,2.3558669620231294,9.9902,4.307193196843234,14.9706,2.3458053209092884,19.87794438302327,0.379210143141405,0.13004108595649466,3.1057376569391044,0.0,2.353172228617677,-0.98,2.709957897815652,0.0,2.9395251620915714,-2.0342602829454957,2.2168204587220783,0.7289686274214116,0.6845471059286886,1
14,0.1032016434382598,0.4077706014898589,5.049000000000001,2.383863396630783,9.9902,4.329005984354674,14.9706,2.373071736463294,19.860366889672605,0.40778147514768853,1.1100410859564946,2.159059007344517,0.98,2.799643460765389,0.0,2.1812787511439424,0.0,2.7266415554005423,-1.7577493350662818,2.857133200628356,0.7705132427757893,0.6374239897486897,1
15,0.1231258950026006,0.4381947071592526,5.049000000000001,2.4133577025881148,9.9902,4.35653650806452,14.9706,2.4019926222269103,19.852589396321942,0.43925416388901095,1.9924251564340802,3.042410566939374,0.0,2.9494305957331584,0.0,2.753052370984653,0.0,2.892088576361639,-0.7777493350662819,3.1472688741322434,0.8090169943749473,0.5877852522924732,1
16,0.14782354769814118,0.467373671833823,5.049000000000001,2.4326742050059345,10.0,4.378860156495895,14.9706,2.4194535813655835,19.852589396321942,0.46281188507760834,2.4697652695540575,2.9178964674570382,0.0,1.9316502417819577,0.98,2.2323648431374084,0.0,1.746095913867335,0.0,2.355772118859737,0.8443279255020151,0.5358267949789965,1
17,0.16278562614562397,0.4923944494930983,5.049000000000001,2.46249696253877,10.0,4.40461058138814,14.9706,2.4408268414647143,19.852589396321942,0.49173581715738157,1.4962078447482798,2.502077765927532,0.0,2.9822757532835262,0.0,2.57504248922455,0.0,2.137326009913064,0.0,2.8923932079773222,0.8763066800438637,0.48175367410171516,1
18,0.18032420879593264,0.5224180058316699,5.049000000000001,2.4901713897490696,9.9902,4.4331310137839814,14.960799999999999,2.462172055453048,19.842789396321944,0.5230211979439431,1.753858265030866,3.0023556338571558,0.0,2.767442721029977,-0.98,2.8520432395841224,-0.98,2.134521398833369,-0.98,3.1285380786561543,0.9048270524660196,0.42577929156507266,1
19,0.19610949852411777,0.5434914768095481,5.049000000000001,2.510924680194561,9.978226104459994,4.4560383610181775,14.960799999999999,2.485443904504645,19.826823025871672,0.552137686800994,1.5785289728185123,2.1073470977878297,0.0,2.0753290445491333,-1.1973895540006072,2.29073472341964,0.0,2.3271849051596845,-1.596637045027308,2.9116488857050817,0.9297764858882513,0.3681245526846781,1
20,0.21586884593409827,0.5738321578958924,5.049000000000001,2.5388595067604496,9.976052208919988,4.476842957419643,14.950999999999999,2.5101786462115525,19.812493906279848,0.585504333494394,1.9759347409980508,3.034068108634428,0.0,2.793482656588857,-0.21738955400060722,2.0804596401465543,-0.98,2.4734741706907277,-1.4329119591822874,3.336664669340003,0.9510565162951535,0.30901699437494745,1
21,0.22582819334407878,0.6037884224091308,5.0588000000000015,2.566813511833901,9.976052208919988,4.507480702100127,14.950999999999999,2.536511091492085,19.79072509574017,0.6117086803411674,0.9959347409980508,2.995626451323845,0.98,2.7954005073451365,0.0,3.0637744680484,0.0,2.6332445280532486,-2.1768810539677714,2.620434684677338,0.9685831611286311,0.24868988716485474,1
22,0.22598754075405927,0.6351782477231998,5.0588000000000015,2.5910912791768355,9.976052208919988,4.528290768024565,14.950999999999999,2.5599338449754327,19.778756285200494,0.6388580096990867,0.01593474099805081,3.138982531406894,0.0,2.427776734293448,0.0,2.081006592443863,0.0,2.342275348334796,-1.1968810539677714,2.7149329357919267,0.9822872507286886,0.18738131458572474,1
23,0.22598754075405927,0.6585859739698546,5.0588000000000015,2.6149949928873975,9.976052208919988,4.554073284522023,14.950999999999999,2.5881739456033976,19.776587474660815,0.6674576109221503,0.0,2.3407726246654845,0.0,2.390371371056194,0.0,2.5782516497458086,0.0,2.8240100627965092,-0.21688105396777146,2.859960122306358,0.9921147013144778,0.12533323356430448,1
24,0.23578754075405928,0.6876599745212403,5.068600000000002,2.64210544801417,9.976052208919988,4.5745457007908525,14.950999999999999,2.605484016803472,19.776587474660815,0.6906692727114554,0.98,2.9074000551385666,0.98,2.711045512677253,0.0,2.047241626883026,0.0,1.7310071200074393,0.0,2.321166178930515,0.9980267284282716,0.06279051952931353,1
25,0.2553875407540593,0.7196326554787845,5.0841765364385525,2.671390142803682,9.976052208919988,4.601917707887539,14.950999999999999,2.632553238022093,19.766787474660816,0.7180322602936309,1.96,3.1972680957544233,1.5576536438550632,2.928469478951199,0.0,2.737200709668648,0.0,2.706922121862089,-0.98,2.736298758217548,1.0,6.123233995736766e-17,1
26,0.26518754075405926,0.7444338597509313,5.089953072877103,2.6995840610937716,9.976052208919988,4.627719821820932,14.950999999999999,2.656919816248245,19.747187474660816,0.7449140987008327,0.98,2.4801204272146853,0.5776536438550632,2.819391829008972,0.0,2.5802113933393196,0.0,2.4366578226152167,-1.96,2.6881838407201784,0.9980267284282716,-0.0627905195293134,1
27,0.28221247231338087,0.7766961241381738,5.089953072877103,2.722698010445839,9.976052208919988,4.655746833026478,14.941199999999998,2.6813133293143787,19.737387474660817,0.7790815173035386,1.702493155932161,3.2262264387242503,0.0,2.3113949352067715,0.0,2.80270112055458,-0.98,2.4393513066133887,-0.98,3.4167418602705872,0.9921147013144779,-0.12533323356430415,1
28,0.3020626969965678,0.8049246070767797,5.099753072877103,2.7434211784826625,9.985852208919988,4.674501995592055,14.941199999999998,2.708415332264009,19.737387474660817,0.8101992016248118,1.9850224683186903,2.8228482938605888,0.98,2.0723168036823303,0.98,1.875516256557777,0.0,2.710200294963052,0.0,3.111768432127323,0.9822872507286887,-0.1873813145857246,1
29,0.3121129216797547,0.8372179993355774,5.111254645933181,2.766457567743769,9.985852208919988,4.695804143209899,14.931399999999998,2.740502485809765,19.72758747466082,0.8389422453510864,1.0050224683186904,3.2293392258797673,1.1501573056078285,2.303638926110629,0.0,2.130214761784391,-0.98,3.2087153545755824,-0.98,2.8743043726274613,0.9685831611286311,-0.24868988716485485,1
30,0.32524662026802653,0.8639527916379272,5.112956218989259,2.794238459605172,9.985852208919988,4.71722259760091,14.931399999999998,2.7704826013059027,19.711034253709105,0.8672698195292226,1.3133698588271865,2.673479230234977,0.1701573056078285,2.7780891861403143,0.0,2.1418454391010453,0.0,2.998011549613783,-1.6553220951712926,2.8327574178136192,0.9510565162951536,-0.3090169943749471,1
31,0.3285803188562984,0.8922389800520758,5.124457792045337,2.8231988003481194,9.985852208919988,4.74529971080812,14.921599999999998,2.800560570734381,19.690538693095494,0.8969346245658688,0.3333698588271865,2.8286188414148636,1.1501573056078285,2.8960340742947195,0.0,2.8077113207209976,-0.98,3.007796942847813,-2.0495560613612387,2.966480503664621,0.9297764858882515,-0.36812455268467775,1
32,0.3285803188562984,0.9182122684652837,5.126159365101415,2.8509697454592406,9.995652208919989,4.773745424822968,14.911172060620824,2.8254688926444866,19.67599691048573,0.9250698982354375,0.0,2.5973288413207882,0.1701573056078285,2.7770945111121135,0.98,2.844571401484775,-1.042793937917336,2.4908321910105555,-1.4541782609764766,2.8135273669568717,0.9048270524660195,-0.4257792915650727,1
33,0.3285803188562984,0.9500632255408173,5.126159365101415,2.880870916807645,9.995652208919989,4.796401824416415,14.900329827348573,2.856412774369048,19.659829705134136,0.9573402945916365,0.0,3.1850957075533666,0.0,2.9901171348404354,0.0,2.2656399593446404,-1.084223327225161,3.0943881724561515,-1.6167205351593377,3.227039635619902,0.8763066800438635,-0.48175367410171543,1
34,0.3383803188562984,0.9713416753976595,5.126159365101415,2.9063653955872346,9.995652208919989,4.818341304466701,14.899287594076322,2.8744316395065503,19.653462499782542,0.9801519684168142,0.98,2.1278449856842094,0.0,2.5494478779589613,0.0,2.193948005028666,-0.10422332722516092,1.8018865137502342,-0.6367205351593377,2.2811673825177703,0.844327925502015,-0.5358267949789969,1
35,0.3567419923532526,0.9940726183381612,5.126159365101415,2.9296991654051725,9.995652208919989,4.8430005188719125,14.88844536080407,2.8951014137488174,19.63729529443095,1.0079524910559747,1.8361673496954214,2.2730942940501713,0.0,2.3333769817937826,0.0,2.4659214405211736,-1.084223327225161,2.066977424226721,-1.6167205351593377,2.780052263916046,0.8090169943749475,-0.587785252292473,1
36,0.3721199766172416,1.0275863448649996,5.126159365101415,2.959151254468286,9.995652208919989,4.86786947769867,14.887403127531819,2.9263793122498454,19.630928089079354,1.0399353442990882,1.5377984263988989,3.3513726526838328,0.0,2.9452089063113167,0.0,2.4868958826756877,-0.10422332722516092,3.1277898501027934,-0.6367205351593377,3.1982853243113403,0.7705132427757893,-0.6374239897486897,1
37,0.3876220358582469,1.054935936720014,5.126159365101415,2.990645707003253,9.995652208919989,4.898020243055096,14.887403127531819,2.9522706010851802,19.61476088372776,1.0704940101935314,1.5502059241005268,2.7349591855014443,0.0,3.1494452534967223,0.0,3.015076535642623,0.0,2.589128883533495,-1.6167205351593377,3.0558665894443244,0.7289686274214114,-0.6845471059286887,1
38,0.40552483591866356,1.0764473642140475,5.126159365101415,3.012028226010155,9.995652208919989,4.92503756956445,14.887403127531819,2.9765585036124853,19.593852798053284,1.0926144567260514,1.7902800060416684,2.151142749403356,0.0,2.138251900690177,0.0,2.70173265093543,0.0,2.428790252730492,-2.090808567447884,2.2120446532519953,0.6845471059286888,-0.7289686274214113,1
39,0.41362763597908025,1.0995382521482453,5.126159365101415,3.033373247448964,9.985852208919988,4.946467303523958,14.877603127531819,3.002060041446382,19.582744712378805,1.121945269262625,0.8102800060416684,2.3090887934197886,0.0,2.1345021438809293,-0.98,2.1429733959507695,-0.98,2.550153783389692,-1.1108085674478838,2.933081253657372,0.6374239897486899,-0.7705132427757891,1
