,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,vx0,vy0,vx1,vy1,vx2,vy2,vx3,vy3,vx4,vy4,time_sin,time_cos,label
61,-5.638999999999997,-4.762309471002279,-0.6390000000000008,8.099999999999987,9.62092530466391,10.099999999999978,20.639000000000067,8.099999999999987,25.63900000000007,-5.089518281778871,-10.0,-10.0,-10.0,10.0,6.193150724322631,10.0,10.0,10.0,10.0,-10.0,-0.6374239897486896,-0.7705132427757893,2
62,-5.738999999999996,-4.862309471002279,-0.7390000000000008,8.199999999999987,9.673056811907136,10.199999999999978,20.73900000000007,8.199999999999987,25.739000000000072,-5.189518281778871,-10.0,-10.0,-10.0,10.0,5.213150724322631,10.0,10.0,10.0,10.0,-10.0,-0.6845471059286884,-0.7289686274214119,2
63,-5.838999999999996,-4.962309471002278,-0.8390000000000007,8.299999999999986,9.715388319150362,10.299999999999978,20.83900000000007,8.299999999999986,25.839000000000073,-5.289518281778871,-10.0,-10.0,-10.0,10.0,4.2331507243226305,10.0,10.0,10.0,10.0,-10.0,-0.7289686274214116,-0.6845471059286886,2
64,-5.938999999999996,-5.062309471002278,-0.9390000000000007,8.399999999999986,9.747919826393588,10.399999999999977,20.93900000000007,8.399999999999986,25.939000000000075,-5.38951828177887,-10.0,-10.0,-10.0,10.0,3.2531507243226305,10.0,10.0,10.0,10.0,-10.0,-0.7705132427757894,-0.6374239897486895,2
65,-6.038999999999995,-5.162309471002278,-1.0390000000000008,8.499999999999986,9.770651333636813,10.499999999999977,21.039000000000073,8.499999999999986,26.03797051649541,-5.48951828177887,-10.0,-10.0,-10.0,10.0,2.2731507243226305,10.0,10.0,10.0,9.897051649533664,-10.0,-0.8090169943749473,-0.5877852522924732,2
66,-6.138999999999995,-5.262309471002277,-1.139000000000001,8.599999999999985,9.78358284088004,10.599999999999977,21.139000000000074,8.599999999999985,26.13797051649541,-5.58951828177887,-10.0,-10.0,-10.0,10.0,1.2931507243226306,10.0,10.0,10.0,10.0,-10.0,-0.8443279255020153,-0.5358267949789963,2
67,-6.2389999999999946,-5.362309471002277,-1.239000000000001,8.699999999999985,9.786714348123267,10.699999999999976,21.239000000000075,8.699999999999985,26.237970516495412,-5.689518281778869,-10.0,-10.0,-10.0,10.0,0.3131507243226306,10.0,10.0,10.0,10.0,-10.0,-0.8763066800438636,-0.48175367410171527,2
68,-6.338999999999994,-5.462309471002277,-1.339000000000001,8.799999999999985,9.780045855366494,10.799999999999976,21.339000000000077,8.799999999999985,26.337970516495414,-5.789518281778869,-10.0,-10.0,-10.0,10.0,-0.6668492756773694,10.0,10.0,10.0,10.0,-10.0,-0.9048270524660198,-0.42577929156507216,2
69,-6.438999999999994,-5.562309471002276,-1.4390000000000012,8.899999999999984,9.78317736260972,10.899999999999975,21.439000000000078,8.899999999999984,26.437970516495415,-5.8895182817788685,-10.0,-10.0,-10.0,10.0,0.3131507243226306,10.0,10.0,10.0,10.0,-10.0,-0.9297764858882515,-0.3681245526846778,2
70,-6.529199999999994,-5.662309471002276,-1.5390000000000013,8.999999999999984,9.776508869852947,10.999999999999975,21.53900000000008,8.999999999999984,26.528170516495415,-5.989518281778868,-9.02,-10.0,-10.0,10.0,-0.6668492756773694,10.0,10.0,10.0,9.02,-10.0,-0.9510565162951535,-0.30901699437494756,2
71,-6.609599999999994,-5.715907265263769,-1.6390000000000013,9.099999999999984,9.760040377096173,11.099999999999975,21.63900000000008,9.099999999999984,26.608570516495416,-6.067815273465547,-8.04,-5.359779426149291,-10.0,10.0,-1.6468492756773694,10.0,10.0,10.0,8.04,-7.829699168667887,-0.9685831611286312,-0.24868988716485443,2
72,-6.699799999999994,-5.8159072652637684,-1.7390000000000014,9.199999999999983,9.7533718843394,11.199999999999974,21.739000000000082,9.199999999999983,26.698770516495415,-6.167815273465546,-9.02,-10.0,-10.0,10.0,-0.6668492756773694,10.0,10.0,10.0,9.02,-10.0,-0.9822872507286887,-0.18738131458572463,2
73,-6.7801999999999945,-5.915907265263768,-1.8390000000000015,9.299999999999983,9.756503391582626,11.299999999999974,21.839000000000084,9.299999999999983,26.779170516495416,-6.267815273465546,-8.04,-10.0,-10.0,10.0,0.3131507243226306,10.0,10.0,10.0,8.04,-10.0,-0.9921147013144778,-0.1253332335643046,2
74,-6.870399999999995,-6.015907265263768,-1.9390000000000016,9.399999999999983,9.769434898825853,11.399999999999974,21.939000000000085,9.399999999999983,26.869370516495415,-6.3678152734655455,-9.02,-10.0,-10.0,10.0,1.2931507243226306,10.0,10.0,10.0,9.02,-10.0,-0.9980267284282716,-0.06279051952931321,2
75,-6.950799999999995,-6.115907265263767,-2.0390000000000015,9.499999999999982,9.792166406069079,11.499999999999973,22.039000000000087,9.499999999999982,26.949770516495416,-6.453778423453015,-8.04,-10.0,-10.0,10.0,2.2731507243226305,10.0,10.0,10.0,8.04,-8.596314998746882,-1.0,-1.8369701987210297e-16,2
76,-7.040999999999995,-6.215907265263767,-2.1390000000000016,9.599999999999982,9.805097913312306,11.599999999999973,22.139000000000088,9.599999999999982,27.039970516495416,-6.553778423453014,-9.02,-10.0,-10.0,10.0,1.2931507243226306,10.0,10.0,10.0,9.02,-10.0,-0.9980267284282716,0.06279051952931283,2
77,-7.121399999999995,-6.296143590848427,-2.2292000000000014,9.699999999999982,9.827829420555531,11.699999999999973,22.23900000000009,9.699999999999982,27.120370516495417,-6.553778423453014,-8.04,-8.023632558466012,-9.02,10.0,2.2731507243226305,10.0,10.0,10.0,8.04,0.0,-0.9921147013144779,0.12533323356430423,2
78,-7.191999999999995,-6.2841359987170655,-2.3096000000000014,9.799999999999981,9.860360927798757,11.799999999999972,22.32920000000009,9.799999999999981,27.190970516495415,-6.453778423453015,-7.059999999999999,1.2007592131361413,-8.04,10.0,3.2531507243226305,10.0,9.02,10.0,7.059999999999999,10.0,-0.9822872507286887,0.18738131458572427,2
79,-7.272399999999995,-6.384135998717065,-2.3998000000000013,9.89999999999998,9.902692435041983,11.899999999999972,22.42920000000009,9.89999999999998,27.271370516495416,-6.553778423453014,-8.04,-10.0,-9.02,10.0,4.2331507243226305,10.0,10.0,10.0,8.04,-10.0,-0.9685831611286311,0.24868988716485493,2
