,Drone 1 x,Drone 1 y,Drone 1 vx,Drone 1 vy,Drone 2 x,Drone 2 y,Drone 2 vx,Drone 2 vy,Drone 3 x,Drone 3 y,Drone 3 vx,Drone 3 vy,Drone 4 x,Drone 4 y,Drone 4 vx,Drone 4 vy,Drone 5 x,Drone 5 y,Drone 5 vx,Drone 5 vy,Drone 6 x,Drone 6 y,Drone 6 vx,Drone 6 vy,Drone 7 x,Drone 7 y,Drone 7 vx,Drone 7 vy,Drone 8 x,Drone 8 y,Drone 8 vx,Drone 8 vy,Drone 9 x,Drone 9 y,Drone 9 vx,Drone 9 vy,Drone 10 x,Drone 10 y,Drone 10 vx,Drone 10 vy,Drone 11 x,Drone 11 y,Drone 11 vx,Drone 11 vy,Drone 12 x,Drone 12 y,Drone 12 vx,Drone 12 vy,Drone 13 x,Drone 13 y,Drone 13 vx,Drone 13 vy,Drone 14 x,Drone 14 y,Drone 14 vx,Drone 14 vy,Drone 15 x,Drone 15 y,Drone 15 vx,Drone 15 vy,Drone 16 x,Drone 16 y,Drone 16 vx,Drone 16 vy,Drone 17 x,Drone 17 y,Drone 17 vx,Drone 17 vy,Drone 18 x,Drone 18 y,Drone 18 vx,Drone 18 vy,Drone 19 x,Drone 19 y,Drone 19 vx,Drone 19 vy,Drone 20 x,Drone 20 y,Drone 20 vx,Drone 20 vy
0,0.0,500.0,0.6991940243571797,-0.9129860567857113,25.0,500.0,-0.027131401383163167,0.49534935995345375,50.0,500.0,-0.9442977908068342,-0.8741127656715704,75.0,500.0,-0.5373007550691833,-0.15980578263901468,100.0,500.0,0.5615627683336926,-0.330958624929536,125.0,500.0,-0.8392015769598795,-0.8077755226478378,150.0,500.0,-0.14562935634575647,0.13669499674565588,175.0,500.0,-0.9720768554546222,0.25712701221689427,200.0,500.0,0.49365980638665574,0.24251238607162717,225.0,500.0,-0.4831741138883108,0.2974613521547431,250.0,500.0,-0.9447836637911535,-0.7002065349243014,275.0,500.0,-0.7482851343333916,-0.436977340912996,300.0,500.0,-0.5303083201577095,-0.6184879527821991,325.0,500.0,-0.4927356126933533,0.020807577401270372,350.0,500.0,0.20007018805732457,-0.0686277163476956,375.0,500.0,-0.6798441592598405,0.08163008758263812,400.0,500.0,0.8831058948852026,0.47079886407589266,425.0,500.0,-0.822345526599441,0.6816128066667431,450.0,500.0,0.15837505892565718,0.6978687592557877,475.0,500.0,-0.041895332341493896,-0.6079383041881299
1,0.0,499.50000000868977,-0.0,-0.49999999131024025,25.010990125205126,499.5002198569273,0.010990125205124235,-0.49978014307273183,50.00999735268879,499.5002100924164,0.009997352688795261,-0.49978990758359854,75.00677333276278,499.50018873801594,0.006773332762778366,-0.4998112619840608,100.00276712029299,499.5001689271452,0.0027671202929931767,-0.49983107285479006,124.99839859657182,499.5001518444044,-0.0016014034281880884,-0.49984815559557466,149.993834319868,499.50013723777175,-0.006165680131992086,-0.4998627622282672,174.9891543253645,499.50012464661836,-0.010845674635503273,-0.4998753533816618,199.98440192769857,499.50011355940876,-0.015598072301442386,-0.49988644059124526,224.97960165343602,499.50010345800433,-0.02039834656396637,-0.4998965419956418,249.9747669392068,499.50009390290325,-0.025233060793211273,-0.4999060970967316,274.96990454419694,499.50008463465826,-0.030095455803042386,-0.49991536534172826,299.9650179083829,499.5000756156542,-0.03498209161709443,-0.499924384345748,324.96010975061694,499.5000669717689,-0.039890249383089584,-0.4999330282311065,349.9551835132574,499.5000588699713,-0.04481648674259955,-0.4999411300286726,374.9502434411772,499.5000514111293,-0.04975655882279514,-0.4999485888707303,399.9452937248045,499.5000445922668,-0.05470627519547888,-0.4999554077331841,424.9403375713875,499.5000383336595,-0.05966242861249415,-0.4999616663404771,449.9353768587225,499.50003252948335,-0.06462314127746757,-0.4999674705166774,474.93041241535195,499.5000270856665,-0.06958758464806472,-0.4999729143335174
2,0.0,499.00000001775203,-0.0,-0.49999999093775177,25.021991317276058,499.0004395305587,0.011001192070932971,-0.4997803263685945,50.020011754655826,499.00042019184247,0.010014401967033796,-0.499789900573942,75.01356399788344,499.00037756787845,0.006790665120664966,-0.4998111701375001,100.00555085894489,499.0003379971137,0.0027837386519063813,-0.49983093003145224,124.99681304972434,499.0003038735404,-0.0015855468474847531,-0.499847970863963,149.9876839393127,499.00027470286176,-0.006150380555309229,-0.49986253491002014,174.97832369284723,499.00024956570354,-0.010830632517268108,-0.49987508091483074,199.96881897733707,499.0002274346431,-0.015582950361506823,-0.4998861247656851,224.95921883436037,499.0002072650359,-0.020382819075639286,-0.4998961929684099,249.94955007418778,499.00018816972295,-0.025216865019011322,-0.4999057331802893,274.93982611291057,499.0001696264856,-0.030078431286388905,-0.4999150081726275,299.93005371813246,499.0001515637283,-0.034964190250414875,-0.4999240519259132,324.92023824269756,499.00013424198113,-0.0398715079193507,-0.49993272978777203,349.91038654230414,499.00011800474493,-0.04479697095328388,-0.4999408652263943,374.90050713535504,499.0001030602388,-0.04973630582212432,-0.49994835089045364,399.89060846315584,499.0000894046049,-0.05468526164864338,-0.4999551876618987,424.8806969983619,499.0000768771998,-0.059640573025589436,-0.49996145645975654,449.87077653587147,499.00006526387114,-0.06460032285104948,-0.4999672656121969,474.8608487848459,499.0000543741565,-0.06956363050602264,-0.49997271150998424
3,0.0,498.5000000272583,-0.0,-0.4999999904937401,25.033003498329567,498.5006590205006,0.011012181053508615,-0.4997805100580679,50.03004315822149,498.5006302983142,0.01003140356566137,-0.4997898935282508,75.02037196159327,498.5005664899697,0.00680796370982682,-0.49981107790873275,100.00835118362005,498.5005072107125,0.0028003246751631657,-0.4998307864012229,124.9952433240401,498.5004560889153,-0.0015697256842352476,-0.4998477846251142,149.98154881952289,498.50041239782325,-0.006135119789792256,-0.4998623050385041,174.96750806314049,498.5003747611353,-0.01081562970675321,-0.49987480456823846,199.95325111424265,498.5003416309581,-0.015567863094412316,-0.49988580368499186,224.93885151843034,498.50031142742233,-0.020367315930036746,-0.4998958376135591,249.9243493951543,498.500282807225,-0.02520067903347406,-0.4999053624979594,274.9097647119989,498.50025498190627,-0.03006140091166261,-0.4999146445793745,299.89510744814623,498.50022784964335,-0.03494626998623023,-0.49992371408494163,324.88038550275445,498.50020181471166,-0.03985273994310554,-0.4999324272694756,349.86560911504756,498.50017740706267,-0.044777427256575374,-0.49994059768224264,374.85079110697905,498.5001549489977,-0.049716028376021536,-0.49994811124113636,399.8359442337405,498.5001344379548,-0.05466422941529616,-0.49995496665011313,424.8210782939419,498.50011563113515,-0.059618704419949646,-0.4999612460646152,449.80619904022376,498.5000982034596,-0.06457749564770021,-0.4999670604115377,474.7913091146655,498.5000818656648,-0.06953967018042913,-0.49997250849167285
4,0.0,498.0000000372798,-0.0,-0.49999998997850115,25.04402659002558,498.0008783263652,0.01102309169601534,-0.4997806941354584,50.04009151506782,498.00084041187193,0.010048356846333062,-0.4997898864422733,75.02719718937847,498.0007555046837,0.006825227785197602,-0.49981098528598916,100.01116806107407,498.0006765687751,0.0028168774540254416,-0.4998306419374415,124.99368938299885,498.0006084920885,-0.001553941041255116,-0.4998475968268643,149.97542892043143,498.00055032529974,-0.006119899091455628,-0.4998620725235263,174.9567073956563,498.0005002369317,-0.010800667484182526,-0.4998745242035466,199.9376983026373,498.00045615379724,-0.01555281160533607,-0.49988547716082327,224.91849968058892,498.0004159517189,-0.020351837841418714,-0.4998954757034601,249.89916489215585,498.0003778224195,-0.025184502998452776,-0.49990498480549733,274.87972034775754,498.00034070757704,-0.030044364241372513,-0.4999142743292409,299.8601791182682,498.0003044790176,-0.034928329878055796,-0.4999233706257903,324.8405515585573,498.0002696941839,-0.03983394419715027,-0.4999321205277938,349.82085126072946,498.0002370797662,-0.044757854318095015,-0.49994032729649585,374.80109538171814,498.000207079135,-0.049695725260915334,-0.499947869862697,399.78130105626343,498.0001796932898,-0.054643177477090174,-0.49995474466499046,424.76148147195596,498.0001545959968,-0.0595968219859612,-0.49996103513835705,449.74164438120727,498.0001313485532,-0.06455465901646873,-0.4999668549063742,474.72179341154913,498.0001095603907,-0.06951570311636765,-0.49997230527412934
5,0.0,497.50000004788745,-0.0,-0.4999999893923145,25.055060513548767,497.5010974477702,0.011033923523185179,-0.4997808785949993,50.05015677621671,497.5010505325603,0.010065261148891344,-0.49978987931158275,75.03403964595381,497.5009446124266,0.0068424565753379095,-0.4998108922570701,100.01400145712113,497.5008460721626,0.0028333960470450802,-0.4998304966125082,124.99215118893767,497.50076108467323,-0.0015381940611870917,-0.4998474074152287,149.96932420066975,497.500688488028,-0.0061047197616712874,-0.49986183727175754,174.94592164848024,497.5006259972541,-0.010785747176066757,-0.49987423967761424,199.9221605055977,497.50057100879894,-0.01553779703960451,-0.49988514499830006,224.89816329503856,497.50052084471633,-0.020336385550361723,-0.49989510700257206,249.87399655507343,497.5004732225694,-0.025168337082418692,-0.49990459985014435,274.8496930269345,497.5004268103957,-0.030027320823034373,-0.4999138971813483,299.82526874932245,497.5003814576731,-0.034910368945771875,-0.4999230213444737,324.8007364391784,497.50033788477486,-0.039815119378887126,-0.49993180940903303,349.7761130099748,497.5002970258003,-0.04473825075469403,-0.4999400539658593,374.75141998651014,497.50025945244215,-0.04967539520798792,-0.49994762669287834,399.7266789514857,497.50022517161733,-0.054622104777685324,-0.49995452167249177,424.7019065470723,497.5001937723331,-0.05957492488360861,-0.4999608236636683,449.67711256892534,497.50016469946513,-0.06453181228190295,-0.4999666490880702,474.65230168281107,497.50013745853795,-0.06949172873806768,-0.4999721018527334
6,0.0,497.000000059152,-0.0,-0.49999998873544294,25.066105189589397,497.0013163843393,0.011044676040630039,-0.49978106343084894,50.060238892007305,497.0012606604288,0.010082115790592316,-0.49978987213157183,75.0408992952353,497.0011338136173,0.006859649281493278,-0.49981079880933293,100.01685133660006,497.0010157217647,0.0028498794789275877,-0.49983035039785295,124.99062870300979,497.0009138683389,-0.0015224859278779768,-0.4998472163343414,149.963234617521,497.0008268888414,-0.006089583148744098,-0.4998615991866287,174.93515077832342,497.0007520464117,-0.010770870156805069,-0.49987395084234004,199.9066376850136,497.00068620180315,-0.015522820584081687,-0.4998848069957909,224.87784233521387,497.00062611344913,-0.020320959824675647,-0.4998947312671817,249.84884437361274,497.00056901519906,-0.025152181460704696,-0.4999042073703455,274.8196827567458,497.0005132975093,-0.030010270188690683,-0.49991351288639757,299.79037636314797,497.00045879164327,-0.034892386174470116,-0.499922666029831,324.76094017503965,497.0004063910208,-0.03979626413876442,-0.4999314937540521,349.731394394842,497.000357248217,-0.04471861513272739,-0.4999397775833428,374.70176494960856,497.00031207077495,-0.049655036901606414,-0.4999473816671729,399.6720779412644,497.00027087398,-0.05460101022137368,-0.4999542976373334,424.64235353483093,497.0002331607105,-0.059553012241369344,-0.4999606116225953,449.6126036141822,497.0001982565175,-0.06450895474313675,-0.4999664429476683,474.58283393636293,497.0001655603153,-0.06946774644816278,-0.4999718982226929
7,0.0,496.50000007114386,-0.0,-0.49999998800813183,25.077160538323586,496.5015351357022,0.011055348734189636,-0.4997812486370874,50.07033781207264,496.50147079553136,0.010098920065333286,-0.4997898648974462,75.04777610031196,496.5013231086876,0.006876805076656555,-0.4998107049296758,100.01971766333942,496.5011855185008,0.0028663267393582784,-0.4998302032639029,124.98912188514198,496.5010668448125,-0.0015068178677993278,-0.4998470235263929,149.95716012687149,496.50096553067317,-0.006074490649531602,-0.49986135816822347,174.92439474047308,496.5008783888672,-0.010756037850344938,-0.49987365754449903,199.891129801545,496.50080173885846,-0.015507883468625472,-0.4998844629446902,224.85753677375348,496.500731765204,-0.020305561460380372,-0.4998943482451348,249.82370833729695,496.5006652081036,-0.025136036315798277,-0.49990380709546023,274.7896895448914,496.5006001763229,-0.02999321185441498,-0.4999131211863894,299.75550198263466,496.50053648718,-0.034874380513311314,-0.4999223044632867,324.721162797961,496.50047521762275,-0.039777377078673445,-0.4999311733980783,349.6866954488757,496.5004177501788,-0.04469894596633811,-0.49993949803813553,374.6521303006309,496.5003649360562,-0.04963464897766553,-0.49994713471874513,399.61749804859267,496.5003168014571,-0.05457989267170186,-0.4999540725229442,424.58282245167584,496.500272761714,-0.05953108315510273,-0.49996039899652195,449.5481175285092,496.5002320200416,-0.06448608567304923,-0.499966236475878,474.513390180736,496.50019386593624,-0.06944375562693365,-0.4999716943790372
8,0.0,496.00000008393323,-0.0,-0.49999998721060884,25.088226479392812,496.0017537014945,0.011065941069227783,-0.4997814342077139,50.08045348531545,496.0016809379271,0.010115673242812115,-0.49978985760421835,75.05467002341655,496.00151249808306,0.00689392310458073,-0.49981061060452275,100.0226004001212,496.00135546332075,0.002882736781786681,-0.4998300551800491,124.98763069399045,496.00122001588096,-0.0014911911515362447,-0.499846828931566,149.95110068316038,496.00110441656,-0.006059443711121874,-0.49986111411316875,174.91365348874118,496.00100502924164,-0.010741251731890156,-0.49987335962557455,199.87563681457743,496.00091762622924,-0.015492986967567403,-0.49988411262918975,224.83724658247078,496.00083780752846,-0.020290191282691737,-0.4998939576755586,249.79858843545935,496.00076180935815,-0.0251199018376064,-0.49990339874546236,274.7597133995716,496.0006874545086,-0.029976145319808245,-0.49991272181433666,299.72064563176036,496.0006145507614,-0.03485635087430397,-0.49992193641860416,324.6814043412107,496.00054436945226,-0.03975845675029304,-0.4999308481705183,349.64201620716005,496.00047853496335,-0.04467924171562355,-0.49993921521547596,374.602516070609,496.00041805027786,-0.04961423002191133,-0.49994688577835134,399.56293929764263,496.00036295516566,-0.05455875095003151,-0.4999538462914202,424.52331331498897,496.0003125759478,-0.05950913668689736,-0.4999601857661465,449.4836543241919,496.0002659903785,-0.06446320431727817,-0.499966029663064,474.4439704251045,496.0002223756196,-0.06941975563150214,-0.49997149031661126
9,0.0,495.50000009759015,-0.0,-0.49999998634308335,25.099302931882697,495.5019720813579,0.011076452489886235,-0.49978162013664434,50.090585859883156,495.5018910876804,0.010132374567701616,-0.49978985024670075,75.06158102589532,495.5017019822632,0.00691100247877065,-0.49981051581980795,100.02549950864338,495.50152555720615,0.0028991085221729634,-0.4998299061146123,124.98615508689517,495.501373383393,-0.0014756070952870824,-0.4998466324879696,149.94505623932784,495.5012435496455,-0.0060444438325469385,-0.49986086691452114,174.9029269754115,495.5011319723201,-0.010726513329660788,-0.49987305692158496,199.86015868217618,495.5010338704032,-0.01547813240126049,-0.49988375582604294,224.81697173232374,495.5009442482399,-0.02027485014705689,-0.4998935592885768,249.7734846572356,495.50085882732753,-0.025103778223759317,-0.4999029820306321,274.7297543295041,495.50077514001464,-0.02995907006747592,-0.4999123144939673,299.6858073356293,495.5006929890998,-0.03483829613106693,-0.49992156166162954,324.6416648395573,495.5006138515575,-0.03973950165337819,-0.4999305178947634,349.59735670637525,495.5005396059668,-0.044659500784786844,-0.4999389289965182,374.5529222920408,495.5004714155036,-0.049593778568169364,-0.49994663477425744,399.50840171380855,495.5004093362622,-0.054537583834055436,-0.49995361890347856,424.4638261431251,495.5003526040364,-0.05948717186385504,-0.4999599719114572,449.41921401429863,495.5003001678793,-0.06444030989328259,-0.499965822499234,474.3745746793095,495.50025108958954,-0.06939574579503749,-0.4999712860300687
